datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15944	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / H11 / Réplica 3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	27				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.051255277778	-21.621105277778											2				"Vasily ID 14423 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15945	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / G11 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	27				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.138809166667	-22.171653055556											3				"Vasily ID 14425 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15946	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / A10 / Réplica 3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	05				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.077233611111	-23.866539444444											6				"Vasily ID 14445 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15947	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / H11 / Réplica 3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	27				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.051255277778	-21.621105277778											4				"Vasily ID 14446 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15948	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / A12 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	19				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.389691388889	-24.487561666667											1				"Vasily ID 14447 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15949	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / G09 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	28				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.815988888889	-22.122621388889											2				"Vasily ID 14462 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15950	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / A10 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	04				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.077971944444	-23.866932777778											12				"Vasily ID 14464 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15951	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / G09 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	29				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.816432222222	-22.123243055556											3				"Vasily ID 14468 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15952	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / A10 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	04				Brasil	"Rio de Janeiro"		"Bacia de Campos"	0	-23.864826111111											3				"Vasily ID 14476 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15953	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / H11 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	27				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.051660277778	-21.621245277778											5				"Vasily ID 14490 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15954	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / CANG 9 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	28				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.842544444444	-21.912112222222											10				"Vasily ID 14530 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15955	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / CANG 9 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	28				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.842822777778	-21.911905555556											4				"Vasily ID 14555 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15956	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / CANG 9 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	28				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.842822777778	-21.911905555556											1				"Vasily ID 14558 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15957	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / G10 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	12				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.739981944444	-22.121753888889											2				"Vasily ID 14572 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15958	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / G09 / Réplica 3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	29				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.815795555556	-22.123261388889											10				"Vasily ID 14587 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15959	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / G10 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	12				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.741118888889	-22.122118888889											1				"Vasily ID 14594 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15960	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / G10 / Réplica 3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	13				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.740822222222	-22.121662222222											2				"Vasily ID 14603 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15961	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / G08 / Réplica 3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	13				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.873748333333	-22.121738611111											4				"Vasily ID 14619 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15962	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 04 / G11 / Réplica 3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	27				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.138399166667	-22.171614722222											1				"Vasily ID 14642 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15963	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / G08 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	13				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.872948055556	-22.122128611111											1				"Vasily ID 14663 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15964	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 03 / G10 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	12				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.741118888889	-22.122118888889											6				"Vasily ID 14684 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15965	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 03 / A10 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	04				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.077971944444	-23.866932777778											1				"Vasily ID 14900 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15966	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 04 / I11 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	26				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.083855277778	-21.187041944444											1				"Vasily ID 14918 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15967	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 07 / I06 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	07	06				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.249478888889	-21.227265555556											1				"Vasily ID 15113 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15968	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 04 / E11 / Réplica 1+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	22				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.923232222222	-22.784730833333											5				"Vasily ID 15115 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15969	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 03 / E10 / Réplica 2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	11				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.999233611111	-22.685010555556											6				"Vasily ID 15128 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15970	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 04 / C12 / Réplica 1+2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	20				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.878263055556	-23.5894225											4				"Vasily ID 15144 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15971	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 06 / I09 / Réplica 1+2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	06	29				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.051778611111	-21.185276944444											10				"Vasily ID 15152 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15972	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 03 / I10 / Réplica 1"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	14				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-39.661803055556	-21.183169444444											1				"Vasily ID 15160 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15973	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 03 / C10 / Réplica 1+2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	09				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.611732777778	-23.139766388889											9				"Vasily ID 15167 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15974	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 6+7 / I07 / Réplica 1+2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	06	29				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.21445	-21.1867175											36				"Vasily ID 15171 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15975	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 03 / I08 / Réplica 2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	14				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.153365555556	-21.184217777778											16				"Vasily ID 15174 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15976	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 07 / C06 / Réplica 1+2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	07	04				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.807141666667	-22.983413611111											119				"Vasily ID 15184 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15977	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 03 / C08 / Réplica 1+2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	05	10				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.756501111111	-23.025728055556											28				"Vasily ID 15202 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:26-02"	ZUEC	ZUEC-POL	15978	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	03	01			"HAB 06 / C07 / Réplica 1+2+3"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	06	24				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.795232777778	-22.997733055556											53				"Vasily ID 15210 / 2a Remessa. 1a Campanha"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16235	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2009	10	01			"HAB 06 / CANAC 7 / Réplica 2"	"Helena Passeri Lavrado/Equipe Habitats/Petrobras"	2008	06	28				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.037156944444	-21.790726111111											1				"Vasily ID 14273 / 1a Remessa. 1a Campanha"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16236	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	05	01			"HAB 13 / H_04 / Réplica 1+2"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	03	09				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.1709025	-21.714923055556											5				"Vasily ID 15686 / 2a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16237	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	05	01			"HAB 13 / H_05 / Réplica 1+2"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	03	09				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.149945555556	-21.710405833333											7				"Vasily ID 15693 / 2a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16238	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / A_01 / Réplica 3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	15				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-42.013774166667	-22.91907											36				"Vasily ID 15804 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16239	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / A_02 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	15				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.897496111111	-22.934024444444											10				"Vasily ID 15806 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16240	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / A_03 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	15				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.975274166667	-23.029969722222											8				"Vasily ID 15811 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16241	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / A_04 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	15				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.921292222222	-23.113941111111											72				"Vasily ID 15816 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16242	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / A_05 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	01				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.358353611111	-23.604158888889											35				"Vasily ID 15822 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16243	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / B_01 / Réplica 1"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	12				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.896121111111	-22.696240555556											1				"Vasily ID 15830 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16244	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / B_02 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	16				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.759496666667	-22.763778611111											14				"Vasily ID 15833 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16245	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / B_03 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	02				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.352143333333	-22.996493611111											30				"Vasily ID 15843 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16246	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / B_04 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	02				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.0517925	-23.168113055556											11				"Vasily ID 15845 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16247	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / B_05 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	02				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.993261666667	-23.202413055556											10				"Vasily ID 15851 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16248	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / C_02 / Réplica 2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	16				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.3643425	-22.625770833333											3				"Vasily ID 15857 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16249	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / C_03 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	02				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-41.059189444444	-22.781744166667											50				"Vasily ID 15863 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16250	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / C_04 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	03				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.957978055556	-22.867210833333											34				"Vasily ID 15866 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16251	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / C_05 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	03				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.841751944444	-22.957794166667											20				"Vasily ID 15873 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16252	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / D_01 / Réplica 2"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	17				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.912875	-22.111241944444											1				"Vasily ID 15878 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16253	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / D_02 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	17				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.853759722222	-22.214756944444											5				"Vasily ID 15881 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16254	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / D_03 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	04				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.6219275	-22.325558611111											35				"Vasily ID 15886 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16255	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / D_04 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	25				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.583087777778	-22.389508333333											39				"Vasily ID 15895 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16256	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / D_05 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	03				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.525556666667	-22.518840555556											14				"Vasily ID 15905 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16257	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / E_01 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	18				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.747755277778	-22.029609166667											23				"Vasily ID 15907 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16258	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 17 / E_02 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	17				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.650023333333	-22.115621388889											6				"Vasily ID 15912 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16259	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / E_03 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	04				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.457663888889	-22.135937777778											34				"Vasily ID 15919 / 3a Remessa"
"2018-12-10 11:32:29-02"	ZUEC	ZUEC-POL	16260	"Prionospio sp."	PreservedSpecimen	Animalia	Annelida	Polychaeta		Spionidae	Prionospio	sp.				2010	09	01			"HAB 16 / E_04 / Réplica 1+2+3"	"Valéria Veloso/Equipe Habitats/Petrobras"	2009	07	04				Brasil	"Rio de Janeiro"		"Bacia de Campos"	-40.450014166667	-22.295059166667											40				"Vasily ID 15924 / 3a Remessa"
